field_1,Venue,Latitude,Longitude,Venue Cate,geometry,OBJECTID,WEB_URL,NAME,NEIGHBORHO,Shape_Leng,Shape_Area,TYPE,COLOR,APPR_DATE,UPDATE_PLA,ADOPTED,count
"1207",Subway,38.868279999999999,-77.068280000000001,Sandwich Place,POINT (38.86828 -77.06828),"48",,,Foxcroft Heights,,,,4.000000000000000,2009.000000000000000,0.000000000000000,1.000000000000000,"0"
"1224",Dama Pastry And Cafe,38.866990212715308,-77.070650256318444,Ethiopian Restaurant,POINT (38.86699021271531 -77.07065025631844),"48",,,Foxcroft Heights,,,,4.000000000000000,2009.000000000000000,0.000000000000000,1.000000000000000,"0"
"1225",Dama Restaurant,38.867007353997167,-77.070505933942457,Ethiopian Restaurant,POINT (38.86700735399717 -77.07050593394246),"48",,,Foxcroft Heights,,,,4.000000000000000,2009.000000000000000,0.000000000000000,1.000000000000000,"0"
"1227",Subway,38.868279999999999,-77.068280000000001,Sandwich Place,POINT (38.86828 -77.06828),"48",,,Foxcroft Heights,,,,4.000000000000000,2009.000000000000000,0.000000000000000,1.000000000000000,"0"
"965",Lebanese Taverna Market,38.899005845523391,-77.117357171880627,Middle Eastern Restaurant,POINT (38.89900584552339 -77.11735717188063),"52",,,Waverly Hills,,,,2.000000000000000,1999.000000000000000,0.000000000000000,1.000000000000000,"0"
"1142",Lebanese Taverna Market,38.899005845523391,-77.117357171880627,Middle Eastern Restaurant,POINT (38.89900584552339 -77.11735717188063),"52",,,Waverly Hills,,,,2.000000000000000,1999.000000000000000,0.000000000000000,1.000000000000000,"0"
"1037",Pupatella,38.855747999999998,-77.088048000000001,Pizza Place,POINT (38.855748 -77.088048),"53",,,Nauck,,,,5.000000000000000,1973.000000000000000,1998.000000000000000,1.000000000000000,"0"
"1097",Pupatella,38.855747999999998,-77.088048000000001,Pizza Place,POINT (38.855748 -77.088048),"53",,,Nauck,,,,5.000000000000000,1973.000000000000000,1998.000000000000000,1.000000000000000,"0"
"1119",Weenie Beenie,38.843820000000001,-77.086020000000005,Hot Dog Joint,POINT (38.84382 -77.08602),"53",,,Nauck,,,,5.000000000000000,1973.000000000000000,1998.000000000000000,1.000000000000000,"0"
"1096",DC Slices,38.836503619798954,-77.095226760516013,Food Truck,POINT (38.83650361979895 -77.09522676051601),"54",,,Fairlington,,,,4.000000000000000,1987.000000000000000,2013.000000000000000,1.000000000000000,"0"
"1110",Wendy’s,38.843201000000001,-77.108834000000002,Fast Food Restaurant,POINT (38.843201 -77.108834),"55",,,Clarmont,,,,1.000000000000000,1990.000000000000000,0.000000000000000,1.000000000000000,"0"
"1094",Carlyle,38.840760519148127,-77.086889524684835,American Restaurant,POINT (38.84076051914813 -77.08688952468484),"56",,,Shirlington,,,,3.000000000000000,1987.000000000000000,2013.000000000000000,1.000000000000000,"0"
"1095",Busboys and Poets,38.841299669305933,-77.089744787623616,American Restaurant,POINT (38.84129966930593 -77.08974478762362),"56",,,Shirlington,,,,3.000000000000000,1987.000000000000000,2013.000000000000000,1.000000000000000,"0"
"1098",Best Buns Bread Company,38.840806373010025,-77.087276024045451,Bakery,POINT (38.84080637301003 -77.08727602404545),"56",,,Shirlington,,,,3.000000000000000,1987.000000000000000,2013.000000000000000,1.000000000000000,"0"
"1099",Guapo's,38.840859408175973,-77.087826838442624,Mexican Restaurant,POINT (38.84085940817597 -77.08782683844262),"56",,,Shirlington,,,,3.000000000000000,1987.000000000000000,2013.000000000000000,1.000000000000000,"0"
"1100",T.H.A.I. in Shirlington,38.841052587884889,-77.087903024500903,Thai Restaurant,POINT (38.84105258788489 -77.0879030245009),"56",,,Shirlington,,,,3.000000000000000,1987.000000000000000,2013.000000000000000,1.000000000000000,"0"
"1101",Copperwood Tavern,38.840907906475856,-77.087659258422249,Steakhouse,POINT (38.84090790647586 -77.08765925842225),"56",,,Shirlington,,,,3.000000000000000,1987.000000000000000,2013.000000000000000,1.000000000000000,"0"
"1103",Ichiban Sushi & Ramen,38.841438970115114,-77.089738180045387,Ramen Restaurant,POINT (38.84143897011511 -77.08973818004539),"56",,,Shirlington,,,,3.000000000000000,1987.000000000000000,2013.000000000000000,1.000000000000000,"0"
"1104",Damn Good Burger Co.,38.841095600000003,-77.089527500000003,Burger Joint,POINT (38.8410956 -77.0895275),"56",,,Shirlington,,,,3.000000000000000,1987.000000000000000,2013.000000000000000,1.000000000000000,"0"
"1107",Cafe Pizzaiolo,38.840698488913851,-77.088861756783857,Pizza Place,POINT (38.84069848891385 -77.08886175678386),"56",,,Shirlington,,,,3.000000000000000,1987.000000000000000,2013.000000000000000,1.000000000000000,"0"
"1118",Palette 22,38.840940876128776,-77.088535738969057,Restaurant,POINT (38.84094087612878 -77.08853573896906),"56",,,Shirlington,,,,3.000000000000000,1987.000000000000000,2013.000000000000000,1.000000000000000,"0"
"1123",Samuel Beckett's Irish Gastro Pub,38.840814230647446,-77.089187606499564,Irish Pub,POINT (38.84081423064745 -77.08918760649956),"56",,,Shirlington,,,,3.000000000000000,1987.000000000000000,2013.000000000000000,1.000000000000000,"0"
"310",Ruff N Ready Crab House,38.961942171647976,-76.994033627101800,Seafood Restaurant,POINT (38.96194217164798 -76.9940336271018),,,,,,,,,,,,
"323",Mid Atlantic Sea Food,38.969381808743442,-77.000659152384628,Seafood Restaurant,POINT (38.96938180874344 -77.00065915238463),,,,,,,,,,,,
"327",Junction international Restaurant,38.962097289838475,-76.993405564175148,Caribbean Restaurant,POINT (38.96209728983847 -76.99340556417515),,,,,,,,,,,,
"330",Parkway Deli & Restaurant,38.992584536174604,-77.049176160526031,Diner,POINT (38.9925845361746 -77.04917616052603),,,,,,,,,,,,
"331",Olazzo,38.992785659056601,-77.026462865313093,Italian Restaurant,POINT (38.9927856590566 -77.02646286531309),,,,,,,,,,,,
"332",byron@kindatakoma.com,38.974392534305487,-77.012331384463920,Sushi Restaurant,POINT (38.97439253430549 -77.01233138446392),,,,,,,,,,,,
"334",Urban Butcher,38.992572608486334,-77.026871928086706,Steakhouse,POINT (38.99257260848633 -77.02687192808671),,,,,,,,,,,,
"335",La Fonda Paisa,38.985502066414220,-77.026702786585986,South American Restaurant,POINT (38.98550206641422 -77.02670278658599),,,,,,,,,,,,
"336",The Big Greek Cafe,38.992473259899178,-77.026620099137233,Greek Restaurant,POINT (38.99247325989918 -77.02662009913723),,,,,,,,,,,,
"337",sweetgreen,38.995102500000002,-77.026838100000006,Salad Place,POINT (38.9951025 -77.02683810000001),,,,,,,,,,,,
"338",Mandalay Restaurant & Cafe,38.993729449657692,-77.025122344493852,Asian Restaurant,POINT (38.99372944965769 -77.02512234449385),,,,,,,,,,,,
"339",La Casita Pupuseria & Market,38.993325237965323,-77.009384616071259,Latin American Restaurant,POINT (38.99332523796532 -77.00938461607126),,,,,,,,,,,,
"340","Tacos, Tortas & Tequila",38.993939104300026,-77.029103732556351,Mexican Restaurant,POINT (38.99393910430003 -77.02910373255635),,,,,,,,,,,,
"342",Cielo Rojo,38.975216000000003,-77.010499999999993,Mexican Restaurant,POINT (38.975216 -77.01049999999999),,,,,,,,,,,,
"343",Buena Vida,38.994153344106131,-77.029406331799535,Mexican Restaurant,POINT (38.99415334410613 -77.02940633179954),,,,,,,,,,,,
"344",Mark's Kitchen,38.974837377961784,-77.012037808855538,American Restaurant,POINT (38.97483737796178 -77.01203780885554),,,,,,,,,,,,
"345",Ikko Sushi,38.991181931763073,-77.029795033791459,Asian Restaurant,POINT (38.99118193176307 -77.02979503379146),,,,,,,,,,,,
"346",Republic,38.974600492229932,-77.011923421129111,American Restaurant,POINT (38.97460049222993 -77.01192342112911),,,,,,,,,,,,
"349",District Taco,38.992743608407721,-77.032404905039698,Mexican Restaurant,POINT (38.99274360840772 -77.0324049050397),,,,,,,,,,,,
"350","The Daily Dish, A Restaurant & Catering Company",38.992316158229194,-77.048954199306138,American Restaurant,POINT (38.99231615822919 -77.04895419930614),,,,,,,,,,,,
"351",Lucy Ethiopian Restaurant,38.993200000000002,-77.026294999999990,Ethiopian Restaurant,POINT (38.9932 -77.02629499999999),,,,,,,,,,,,
"353",Copper Canyon Grill,38.995231425935522,-77.026696801185608,American Restaurant,POINT (38.99523142593552 -77.02669680118561),,,,,,,,,,,,
"355",The Greek Place,38.993769499999999,-77.026469100000000,Greek Restaurant,POINT (38.9937695 -77.0264691),,,,,,,,,,,,
"356",Charm Thai Restaurant,38.993702110823747,-77.026701197913823,Thai Restaurant,POINT (38.99370211082375 -77.02670119791382),,,,,,,,,,,,
"357",Negril Jamaican Eatery,38.993123855478906,-77.026002109050751,Caribbean Restaurant,POINT (38.99312385547891 -77.02600210905075),,,,,,,,,,,,
"358",Middle Eastern Cuisine,38.974856188301935,-77.011884418660998,Middle Eastern Restaurant,POINT (38.97485618830193 -77.011884418661),,,,,,,,,,,,
"359",Ghar-E-Kabab,38.994508352479023,-77.025725900202247,Indian Restaurant,POINT (38.99450835247902 -77.02572590020225),,,,,,,,,,,,
"362",Lia's,38.962017909106521,-77.087467610836029,Italian Restaurant,POINT (38.96201790910652 -77.08746761083603),,,,,,,,,,,,
"367",Sushiko,38.962370372335016,-77.085142135620117,Sushi Restaurant,POINT (38.96237037233502 -77.08514213562012),,,,,,,,,,,,
"368",The Capital Grille,38.960411653440318,-77.086689884011548,American Restaurant,POINT (38.96041165344032 -77.08668988401155),,,,,,,,,,,,
"373",La Ferme Restaurant,38.981274009424759,-77.071337618306416,French Restaurant,POINT (38.98127400942476 -77.07133761830642),,,,,,,,,,,,
"452",Ernie's Crabhouse,38.937308484937510,-76.944840515477978,Seafood Restaurant,POINT (38.93730848493751 -76.94484051547798),,,,,,,,,,,,
"458",The WaterHole,38.938425191908898,-76.960967004778553,Café,POINT (38.9384251919089 -76.96096700477855),,,,,,,,,,,,
"465",Sweet & Natural,38.938554449227922,-76.960760362172877,Vegetarian / Vegan Restaurant,POINT (38.93855444922792 -76.96076036217288),,,,,,,,,,,,
"486",Suburban Seafood,38.870116428778147,-76.921617360517857,Seafood Restaurant,POINT (38.87011642877815 -76.92161736051786),,,,,,,,,,,,
"508",Big Papa Pizza Subs Wings and Pasta,38.871146109200311,-76.923300188261578,Pizza Place,POINT (38.87114610920031 -76.92330018826158),,,,,,,,,,,,
"509",Shuler's Family Kitchen,38.868901062898985,-76.918464316713539,Southern / Soul Food Restaurant,POINT (38.86890106289898 -76.91846431671354),,,,,,,,,,,,
"511",Sardi's Pollo A La Brasa,38.844193444440748,-76.950915705359819,Peruvian Restaurant,POINT (38.84419344444075 -76.95091570535982),,,,,,,,,,,,
"522",Johnny Boy Carryout,38.866225824376478,-76.943153288780252,BBQ Joint,POINT (38.86622582437648 -76.94315328878025),,,,,,,,,,,,
"526",NY Chicken and Grill,38.841940269345336,-76.948592283523865,Fried Chicken Joint,POINT (38.84194026934534 -76.94859228352387),,,,,,,,,,,,
"536",Mid-Atlantic Seafood,38.850484320136424,-76.955360110508295,Southern / Soul Food Restaurant,POINT (38.85048432013642 -76.95536011050829),,,,,,,,,,,,
"537",Today's Seafood & Crab,38.843670402996587,-76.948977603594230,Seafood Restaurant,POINT (38.84367040299659 -76.94897760359423),,,,,,,,,,,,
"538",Crab Cafe,38.849106813563807,-76.955324360919207,Seafood Restaurant,POINT (38.84910681356381 -76.95532436091921),,,,,,,,,,,,
"539",McDonald's,38.843697100000000,-76.950383000000002,Fast Food Restaurant,POINT (38.8436971 -76.950383),,,,,,,,,,,,
"543",Ruth's Chris Steak House,38.853682200000002,-77.048385800000005,Steakhouse,POINT (38.8536822 -77.04838580000001),,,,,,,,,,,,
"548",Ted's Montana Grill,38.854107999999997,-77.049678999999998,American Restaurant,POINT (38.854108 -77.049679),,,,,,,,,,,,
"553",Mezeh Mediterranean Restaurant,38.852430591801728,-77.049834902355968,Mediterranean Restaurant,POINT (38.85243059180173 -77.04983490235597),,,,,,,,,,,,
"554",Good Stuff Eatery,38.854996925157458,-77.049370857579646,Burger Joint,POINT (38.85499692515746 -77.04937085757965),,,,,,,,,,,,
"557",Chick-fil-A,38.854469999999999,-77.049629999999993,Fast Food Restaurant,POINT (38.85447 -77.04962999999999),,,,,,,,,,,,
"558",Kabob Palace,38.852904000000002,-77.053274999999999,Middle Eastern Restaurant,POINT (38.852904 -77.053275),,,,,,,,,,,,
"559",Garrett’s Gourmet Popcorn Dca Airport,38.853498999999999,-77.043081000000001,Snack Place,POINT (38.853499 -77.043081),,,,,,,,,,,,
"565",Five Guys,38.852416129333449,-77.042491402464094,Burger Joint,POINT (38.85241612933345 -77.04249140246409),,,,,,,,,,,,
"601",Popeyes Louisiana Kitchen,38.805052739753918,-76.990634329833014,Fried Chicken Joint,POINT (38.80505273975392 -76.99063432983301),,,,,,,,,,,,
"602",Beijing Hunan Restaurant,38.805477357885152,-76.980135492058949,Chinese Restaurant,POINT (38.80547735788515 -76.98013549205895),,,,,,,,,,,,
"603",Mid Atlantic Seafood Soul Food,38.805371416040124,-76.980178777401335,Southern / Soul Food Restaurant,POINT (38.80537141604012 -76.98017877740133),,,,,,,,,,,,
"606",Subway,38.818672300000003,-77.003298200000003,Sandwich Place,POINT (38.8186723 -77.0032982),,,,,,,,,,,,
"607",Cameron's Seafood,38.804543771072133,-76.982643724324404,Seafood Restaurant,POINT (38.80454377107213 -76.9826437243244),,,,,,,,,,,,
"608",Subway,38.805029300000001,-76.985454899999993,Sandwich Place,POINT (38.8050293 -76.98545489999999),,,,,,,,,,,,
"610",Ledo Pizza,38.819685000000000,-77.001980000000003,Pizza Place,POINT (38.819685 -77.00198),,,,,,,,,,,,
"611",American's Best Wings,38.818560129017449,-77.003385073141743,Wings Joint,POINT (38.81856012901745 -77.00338507314174),,,,,,,,,,,,
"613",Quiznos,38.805326200000003,-76.985549100000000,Sandwich Place,POINT (38.8053262 -76.9855491),,,,,,,,,,,,
"614",Pizza Hut,38.803865299999998,-76.988871500000002,Pizza Place,POINT (38.8038653 -76.9888715),,,,,,,,,,,,
"615",Henry's Soul Cafe,38.815315193943583,-76.999238147644334,Southern / Soul Food Restaurant,POINT (38.81531519394358 -76.99923814764433),,,,,,,,,,,,
"621",Papa John's Pizza,38.817195599999998,-76.998392800000005,Pizza Place,POINT (38.8171956 -76.9983928),,,,,,,,,,,,
"622",Checkers,38.804878697844764,-76.979944556951523,Fast Food Restaurant,POINT (38.80487869784476 -76.97994455695152),,,,,,,,,,,,
"623",KFC,38.804325523977639,-76.977599746627050,Fried Chicken Joint,POINT (38.80432552397764 -76.97759974662705),,,,,,,,,,,,
"624",Wendy’s,38.804801360247438,-76.975697278976497,Fast Food Restaurant,POINT (38.80480136024744 -76.9756972789765),,,,,,,,,,,,
"625",Outback Steakhouse,38.804845070569996,-76.981376874222391,Steakhouse,POINT (38.80484507057 -76.98137687422239),,,,,,,,,,,,
"627",Bojangles' Famous Chicken 'n Biscuits,38.804760000000002,-76.981734000000003,Fast Food Restaurant,POINT (38.80476 -76.981734),,,,,,,,,,,,
"628",Burger King,38.819564003868535,-77.001047506928444,Fast Food Restaurant,POINT (38.81956400386854 -77.00104750692844),,,,,,,,,,,,
"629",Danny's Sub Shop,38.803307842792805,-76.987713386198692,Chinese Restaurant,POINT (38.8033078427928 -76.98771338619869),,,,,,,,,,,,
"914",Miyagi,38.934814626153972,-77.176849404322098,Sushi Restaurant,POINT (38.93481462615397 -77.1768494043221),,,,,,,,,,,,
"915",Amoo's Kabob,38.921092645802915,-77.152821188932535,Persian Restaurant,POINT (38.92109264580291 -77.15282118893253),,,,,,,,,,,,
"916",CAVA,38.931567700000002,-77.178554899999995,Mediterranean Restaurant,POINT (38.9315677 -77.17855489999999),,,,,,,,,,,,
"917",Lost Dog Cafe,38.922490592158340,-77.201514498696667,Sandwich Place,POINT (38.92249059215834 -77.20151449869667),,,,,,,,,,,,
"918",Sweet Leaf,38.937158465215738,-77.175288654542783,Café,POINT (38.93715846521574 -77.17528865454278),,,,,,,,,,,,
"919",Esaan,38.939723999999998,-77.175691999999998,Thai Restaurant,POINT (38.939724 -77.175692),,,,,,,,,,,,
"920",J. Gilbert's Wood-Fired Steaks & Seafood,38.937036009425114,-77.184250705564708,Steakhouse,POINT (38.93703600942511 -77.18425070556471),,,,,,,,,,,,
"921",Tachibana Japanese Restaurant,38.932684639854585,-77.176030617951227,Sushi Restaurant,POINT (38.93268463985459 -77.17603061795123),,,,,,,,,,,,
"922",Mylo's Grill,38.920281370329022,-77.150275800738356,Greek Restaurant,POINT (38.92028137032902 -77.15027580073836),,,,,,,,,,,,
"923",Kazan Restaurant,38.933284044620521,-77.179570935369455,Turkish Restaurant,POINT (38.93328404462052 -77.17957093536945),,,,,,,,,,,,
"924",Ledo Pizza,38.904243000000001,-77.203652000000005,Pizza Place,POINT (38.904243 -77.20365200000001),,,,,,,,,,,,
"925",Star Nut Gourmet,38.932532059375923,-77.178265549170348,Café,POINT (38.93253205937592 -77.17826554917035),,,,,,,,,,,,
"926",Assaggi Osteria,38.931095268719609,-77.173408829516120,Italian Restaurant,POINT (38.93109526871961 -77.17340882951612),,,,,,,,,,,,
"927",Pulcinella: The Italian Host,38.935507726268106,-77.181522728966272,Italian Restaurant,POINT (38.93550772626811 -77.18152272896627),,,,,,,,,,,,
"928",Sweetbites Cafe & Bakery,38.936126999999999,-77.180946000000006,Bakery,POINT (38.936127 -77.18094600000001),,,,,,,,,,,,
"929",Greek Taverna,38.934579525685699,-77.179439807479767,Greek Restaurant,POINT (38.9345795256857 -77.17943980747977),,,,,,,,,,,,
"930",Ichiban Sushi,38.934541881920609,-77.179897780222916,Sushi Restaurant,POINT (38.93454188192061 -77.17989778022292),,,,,,,,,,,,
"931",Santini's New York Style Deli,38.932433034467337,-77.178957380304226,Deli / Bodega,POINT (38.93243303446734 -77.17895738030423),,,,,,,,,,,,
"932",Astro Doughnuts & Fried Chicken,38.903250884436133,-77.204386674712183,Donut Shop,POINT (38.90325088443613 -77.20438667471218),,,,,,,,,,,,
"933",Pasa Thai,38.940425468347200,-77.176054613619357,Thai Restaurant,POINT (38.9404254683472 -77.17605461361936),,,,,,,,,,,,
"934",Rocco's Italian Restaurant,38.937347700026429,-77.175406912745913,Italian Restaurant,POINT (38.93734770002643 -77.17540691274591),,,,,,,,,,,,
"935",Masala Indian Cusine,38.935860992582057,-77.176347326659354,Indian Restaurant,POINT (38.93586099258206 -77.17634732665935),,,,,,,,,,,,
